zip_code	city	state_abbr	state_full	county	county_FIPS_code	FIPS	longitude	latitude	area_code	city_type	population	Land_Sq_Mi
68464	Western	NE	Nebraska	Saline	151		40.4152	-97.1976				
68465	Wilber	NE	Nebraska	Saline	151		40.4821	-96.9757				
68046	Papillion	NE	Nebraska	Sarpy	153		41.1523	-96.0371				
68056	St Columbans	NE	Nebraska	Sarpy	153		41.0927	-96.0905				
68113	Offutt A F B	NE	Nebraska	Sarpy	153		41.1148	-95.9076				
68128	La Vista	NE	Nebraska	Sarpy	153		41.1814	-96.0658				
68015	Cedar Bluffs	NE	Nebraska	Saunders	155		41.3835	-96.5691				
68035	Leshara	NE	Nebraska	Saunders	155		41.3394	-96.4448				
68040	Malmo	NE	Nebraska	Saunders	155		41.2984	-96.7327				
68050	Prague	NE	Nebraska	Saunders	155		41.3036	-96.8301				
68066	Wahoo	NE	Nebraska	Saunders	155		41.2117	-96.6219				
68073	Yutan	NE	Nebraska	Saunders	155		41.234	-96.3932				
68648	Morse Bluff	NE	Nebraska	Saunders	155		41.4178	-96.7862				
69341	Gering	NE	Nebraska	Scotts Bluff	157		41.822	-103.6629				
69352	Lyman	NE	Nebraska	Scotts Bluff	157		41.8918	-104.0066				
69353	Mcgrew	NE	Nebraska	Scotts Bluff	157		41.7469	-103.4164				
69355	Melbeta	NE	Nebraska	Scotts Bluff	157		41.765	-103.4687				
69356	Minatare	NE	Nebraska	Scotts Bluff	157		41.8493	-103.489				
69361	Scottsbluff	NE	Nebraska	Scotts Bluff	157		41.872	-103.6619				
68313	Beaver Crossing	NE	Nebraska	Seward	159		40.7887	-97.2914				
68314	Bee	NE	Nebraska	Seward	159		41.0007	-97.0745				
68364	Goehner	NE	Nebraska	Seward	159		40.8291	-97.1967				
68423	Pleasant Dale	NE	Nebraska	Seward	159		40.8133	-96.9513				
68439	Staplehurst	NE	Nebraska	Seward	159		40.9845	-97.1859				
69347	Hay Springs	NE	Nebraska	Sheridan	161		42.6401	-102.6756				
69365	Whiteclay	NE	Nebraska	Sheridan	161		42.5024	-102.3997				
68853	Loup City	NE	Nebraska	Sherman	163		41.2845	-98.9751				
68768	Pilger	NE	Nebraska	Stanton	167		41.9761	-97.0779				
68322	Bruning	NE	Nebraska	Thayer	169		40.3302	-97.5573				
68340	Deshler	NE	Nebraska	Thayer	169		40.1387	-97.73				
68362	Gilead	NE	Nebraska	Thayer	169		40.147	-97.4271				
69142	Halsey	NE	Nebraska	Thomas	171		41.9291	-100.2955				
69166	Thedford	NE	Nebraska	Thomas	171		41.9794	-100.5574				
68047	Pender	NE	Nebraska	Thurston	173		42.1177	-96.7189				
68055	Rosalie	NE	Nebraska	Thurston	173		42.0574	-96.4929				
68062	Thurston	NE	Nebraska	Thurston	173		42.1882	-96.6904				
68067	Walthill	NE	Nebraska	Thurston	173		42.1485	-96.4803				
68837	Elyria	NE	Nebraska	Valley	175		41.5673	-98.9816				
68859	North Loup	NE	Nebraska	Valley	175		41.4972	-98.7858				
68862	Ord	NE	Nebraska	Valley	175		41.5962	-98.9418				
68008	Blair	NE	Nebraska	Washington	177		41.5454	-96.1617				
68023	Fort Calhoun	NE	Nebraska	Washington	177		41.4373	-96.0324				
68740	Hoskins	NE	Nebraska	Wayne	179		42.1408	-97.3084				
68790	Winside	NE	Nebraska	Wayne	179		42.1678	-97.1825				
68928	Bladen	NE	Nebraska	Webster	181		40.299	-98.6046				
68942	Guide Rock	NE	Nebraska	Webster	181		40.0812	-98.3391				
68952	Inavale	NE	Nebraska	Webster	181		40.0959	-98.6612				
68970	Red Cloud	NE	Nebraska	Webster	181		40.0952	-98.5187				
68637	Ericson	NE	Nebraska	Wheeler	183		41.7828	-98.6453				
68367	Gresham	NE	Nebraska	York	185		41.021	-97.4079				
68401	Mc Cool Junction	NE	Nebraska	York	185		40.7442	-97.5937				
3218	Barnstead	NH	New Hampshire	Belknap	1		43.3349	-71.2887				
3225	Center Barnstead	NH	New Hampshire	Belknap	1		43.3566	-71.2424				
3226	Center Harbor	NH	New Hampshire	Belknap	1		43.7107	-71.4797				
3237	Gilmanton	NH	New Hampshire	Belknap	1		43.4175	-71.4121				
3252	Lochmere	NH	New Hampshire	Belknap	1		43.4686	-71.5371				
3269	Sanbornton	NH	New Hampshire	Belknap	1		43.5496	-71.6003				
3289	Winnisquam	NH	New Hampshire	Belknap	1		43.4964	-71.5197				
3810	Alton Bay	NH	New Hampshire	Belknap	1		43.4845	-71.2489				
3837	Gilmanton Iron Works	NH	New Hampshire	Belknap	1		43.4466	-71.2995				
3227	Center Sandwich	NH	New Hampshire	Carroll	3		43.8162	-71.4506				
3254	Moultonborough	NH	New Hampshire	Carroll	3		43.7281	-71.3922				
3259	North Sandwich	NH	New Hampshire	Carroll	3		43.8452	-71.385				
3813	Center Conway	NH	New Hampshire	Carroll	3		43.9878	-71.0607				
3814	Center Ossipee	NH	New Hampshire	Carroll	3		43.7682	-71.1349				
3816	Center Tuftonboro	NH	New Hampshire	Carroll	3		43.6849	-71.2551				
3817	Chocorua	NH	New Hampshire	Carroll	3		43.8909	-71.2407				
3830	East Wakefield	NH	New Hampshire	Carroll	3		43.6351	-71.0094				
3832	Eaton Center	NH	New Hampshire	Carroll	3		43.8839	-71.2577				
3845	Intervale	NH	New Hampshire	Carroll	3		44.0955	-71.1194				
3850	Melvin Village	NH	New Hampshire	Carroll	3		43.7077	-71.3017				
3853	Mirror Lake	NH	New Hampshire	Carroll	3		43.6366	-71.2729				
3860	North Conway	NH	New Hampshire	Carroll	3		44.0336	-71.1238				
3864	Ossipee	NH	New Hampshire	Carroll	3		43.6945	-71.1129				
3872	Sanbornville	NH	New Hampshire	Carroll	3		43.5513	-71.02				
3882	South Effingham	NH	New Hampshire	Carroll	3		43.7212	-71.0021				
3883	South Tamworth	NH	New Hampshire	Carroll	3		43.8077	-71.308				
3886	Tamworth	NH	New Hampshire	Carroll	3		43.862	-71.2645				
3890	West Ossipee	NH	New Hampshire	Carroll	3		43.8118	-71.1946				
3894	Wolfeboro	NH	New Hampshire	Carroll	3		43.595	-71.1908				
3896	Wolfeboro Falls	NH	New Hampshire	Carroll	3		43.5892	-71.2189				
3897	Wonalancet	NH	New Hampshire	Carroll	3		43.8839	-71.2577				
3441	Ashuelot	NH	New Hampshire	Cheshire	5		42.7851	-72.4349				
3446	Swanzey	NH	New Hampshire	Cheshire	5		42.8411	-72.3301				
3447	Fitzwilliam	NH	New Hampshire	Cheshire	5		42.7611	-72.145				
3448	Gilsum	NH	New Hampshire	Cheshire	5		43.0399	-72.2719				
3452	Jaffrey	NH	New Hampshire	Cheshire	5		42.8178	-72.0275				
3456	Marlow	NH	New Hampshire	Cheshire	5		43.1326	-72.2109				
3457	Munsonville	NH	New Hampshire	Cheshire	5		42.9986	-72.1337				
3461	Rindge	NH	New Hampshire	Cheshire	5		42.7544	-72.019				
3462	Spofford	NH	New Hampshire	Cheshire	5		42.912	-72.4103				
3464	Stoddard	NH	New Hampshire	Cheshire	5		43.0739	-72.1088				
3469	West Swanzey	NH	New Hampshire	Cheshire	5		42.8734	-72.3151				
3602	Alstead	NH	New Hampshire	Cheshire	5		43.1265	-72.3281				
3604	Drewsville	NH	New Hampshire	Cheshire	5		42.9471	-72.243				
3609	North Walpole	NH	New Hampshire	Cheshire	5		43.1428	-72.4483				
3575	Bretton Woods	NH	New Hampshire	Coos	7		44.6956	-71.3874				
3579	Errol	NH	New Hampshire	Coos	7		44.8003	-71.1436				
3582	Groveton	NH	New Hampshire	Coos	7		44.5984	-71.5064				
3587	Meadows	NH	New Hampshire	Coos	7		44.6956	-71.3874				
3590	North Stratford	NH	New Hampshire	Coos	7		44.7149	-71.5644				
3595	Twin Mountain	NH	New Hampshire	Coos	7		44.269	-71.5471				
3597	West Stewartstown	NH	New Hampshire	Coos	7		44.6956	-71.3874				
3215	Waterville Valley	NH	New Hampshire	Grafton	9		43.9302	-71.5341				
3232	East Hebron	NH	New Hampshire	Grafton	9		43.9675	-71.8409				
3238	Glencliff	NH	New Hampshire	Grafton	9		43.9675	-71.8409				
3245	Holderness	NH	New Hampshire	Grafton	9		43.7378	-71.6044				
3258	Chichester	NH	New Hampshire	Grafton County	9		43.244	-71.4105				
3262	North Woodstock	NH	New Hampshire	Grafton	9		44.0354	-71.6863				
3266	Rumney	NH	New Hampshire	Grafton	9		43.8044	-71.848				
3274	Stinson Lake	NH	New Hampshire	Grafton	9		43.9675	-71.8409				
3580	Franconia	NH	New Hampshire	Grafton	9		44.2053	-71.7518				
3586	Sugar Hill	NH	New Hampshire	Grafton County	9		44.2203	-71.7964				
3749	Enfield Center	NH	New Hampshire	Grafton	9		43.5796	-72.0854				
3768	Lyme	NH	New Hampshire	Grafton	9		43.7913	-72.162				
3769	Lyme Center	NH	New Hampshire	Grafton	9		43.7863	-72.1205				
3774	North Haverhill	NH	New Hampshire	Grafton	9		44.0978	-72.0191				
3777	Orford	NH	New Hampshire	Grafton	9		43.8941	-72.0978				
3779	Piermont	NH	New Hampshire	Grafton	9		43.9906	-72.0813				
3780	Pike	NH	New Hampshire	Grafton	9		44.0255	-72.0096				
3785	Woodsville	NH	New Hampshire	Grafton	9		44.1385	-71.9892				
3043	Francestown	NH	New Hampshire	Hillsborough	11		42.992	-71.8113				
3045	Goffstown	NH	New Hampshire	Hillsborough	11		43.0201	-71.5697				
3049	Hollis	NH	New Hampshire	Hillsborough	11		42.7485	-71.5772				
3054	Merrimack	NH	New Hampshire	Hillsborough	11		42.8667	-71.5128				
3057	Mont Vernon	NH	New Hampshire	Hillsborough	11		42.8976	-71.6762				
3071	New Ipswich	NH	New Hampshire	Hillsborough	11		42.7511	-71.8703				
3082	Lyndeborough	NH	New Hampshire	Hillsborough	11		42.8954	-71.7744				
3281	Weare	NH	New Hampshire	Hillsborough	11		43.0714	-71.7038				
3440	Antrim	NH	New Hampshire	Hillsborough	11		43.0595	-71.9387				
3458	Peterborough	NH	New Hampshire	Hillsborough	11		42.8856	-71.947				
3468	West Peterborough	NH	New Hampshire	Hillsborough	11		42.8908	-71.9334				
3046	Dunbarton	NH	New Hampshire	Merrimack County	13		43.1025	-71.6169				
3106	Hooksett	NH	New Hampshire	Merrimack	13		43.0617	-71.4444				
3229	Contoocook	NH	New Hampshire	Merrimack	13		43.1978	-71.6968				
3234	Epsom	NH	New Hampshire	Merrimack	13		43.2174	-71.3546				
3242	Henniker	NH	New Hampshire	Merrimack	13		43.1791	-71.8159				
3243	Hill	NH	New Hampshire	Merrimack	13		43.5274	-71.7292				
3260	North Sutton	NH	New Hampshire	Merrimack	13		43.3653	-71.9341				
3272	South Newbury	NH	New Hampshire	Merrimack	13		43.3103	-71.6629				
3273	South Sutton	NH	New Hampshire	Merrimack	13		43.3042	-71.9289				
3275	Suncook	NH	New Hampshire	Merrimack	13		43.1604	-71.4179				
3278	Warner	NH	New Hampshire	Merrimack	13		43.3035	-71.8353				
3307	Loudon	NH	New Hampshire	Merrimack	13		43.3193	-71.467				
3034	Candia	NH	New Hampshire	Rockingham	15		43.0585	-71.3049				
3040	East Candia	NH	New Hampshire	Rockingham	15		43.0059	-71.0132				
3041	East Derry	NH	New Hampshire	Rockingham	15		43.0059	-71.0132				
3053	Londonderry	NH	New Hampshire	Rockingham	15		42.8656	-71.3772				
3291	West Nottingham	NH	New Hampshire	Rockingham	15		43.1823	-71.1396				
3826	East Hampstead	NH	New Hampshire	Rockingham	15		42.8877	-71.128				
3827	East Kingston	NH	New Hampshire	Rockingham	15		42.907	-70.9876				
3844	Hampton Falls	NH	New Hampshire	Rockingham	15		42.9263	-70.8876				
3856	Newfields	NH	New Hampshire	Rockingham	15		43.0374	-70.9782				
3857	Newmarket	NH	New Hampshire	Rockingham	15		43.0726	-70.9553				
3859	Newton Junction	NH	New Hampshire	Rockingham	15		42.8619	-71.04				
3862	North Hampton	NH	New Hampshire	Rockingham	15		42.9776	-70.8267				
3865	Plaistow	NH	New Hampshire	Rockingham	15		42.8356	-71.0934				
3871	Rye Beach	NH	New Hampshire	Rockingham	15		42.9806	-70.7719				
3873	Sandown	NH	New Hampshire	Rockingham	15		42.9308	-71.1861				
3874	Seabrook	NH	New Hampshire	Rockingham	15		42.8854	-70.8646				
3885	Stratham	NH	New Hampshire	Rockingham	15		43.0194	-70.8997				
3805	Rollinsford	NH	New Hampshire	Strafford	17		43.2853	-70.9307				
3815	Center Strafford	NH	New Hampshire	Strafford	17		43.2629	-71.1071				
3823	Madbury	NH	New Hampshire	Strafford County	17		43.1729	-70.9412				
3852	Milton Mills	NH	New Hampshire	Strafford	17		43.5025	-70.9697				
3855	New Durham	NH	New Hampshire	Strafford	17		43.443	-71.1408				
3878	Somersworth	NH	New Hampshire	Strafford	17		43.2525	-70.8756				
3605	Lempster	NH	New Hampshire	Sullivan	19		43.2136	-72.1968				
3607	South Acworth	NH	New Hampshire	Sullivan	19		43.1956	-72.2686				
3746	Cornish Flat	NH	New Hampshire	Sullivan	19		43.3645	-72.194				
3751	Georges Mills	NH	New Hampshire	Sullivan	19		43.4487	-72.0637				
3753	Grantham	NH	New Hampshire	Sullivan	19		43.5103	-72.1334				
3754	Guild	NH	New Hampshire	Sullivan	19		43.3656	-72.1256				
3772	Mount Sunapee	NH	New Hampshire	Sullivan County	19		43.3405	-72.0711				
3782	Sunapee	NH	New Hampshire	Sullivan	19		43.3868	-72.095				
8037	Hammonton	NJ	New Jersey	Atlantic	1		39.638	-74.7728				
8201	Absecon	NJ	New Jersey	Atlantic	1		39.4218	-74.4949				
8203	Brigantine	NJ	New Jersey	Atlantic	1		39.3702	-74.494				
8215	Egg Harbor City	NJ	New Jersey	Atlantic	1		39.5331	-74.6177				
8220	Leeds Point	NJ	New Jersey	Atlantic	1		39.5092	-74.6086				
8231	Oceanville	NJ	New Jersey	Atlantic	1		39.5092	-74.6086				
8234	Egg Harbor Township	NJ	New Jersey	Atlantic	1		39.3741	-74.6118				
8244	Somers Point	NJ	New Jersey	Atlantic	1		39.3223	-74.6008				
8310	Buena	NJ	New Jersey	Atlantic	1		39.537	-74.8895				
8317	Dorothy	NJ	New Jersey	Atlantic	1		39.4031	-74.8316				
8319	Estell Manor	NJ	New Jersey	Atlantic	1		39.3782	-74.8165				
8326	Landisville	NJ	New Jersey	Atlantic	1		39.5239	-74.9377				
8330	Mays Landing	NJ	New Jersey	Atlantic	1		39.432	-74.6962				
8340	Milmay	NJ	New Jersey	Atlantic	1		39.4451	-74.8667				
8341	Minotola	NJ	New Jersey	Atlantic	1		39.5155	-74.9467				
8400	Atlantic City	NJ	New Jersey	Atlantic County	1		39.3642	-74.4233				
8402	Margate City	NJ	New Jersey	Atlantic	1		39.3286	-74.509				
8403	Longport	NJ	New Jersey	Atlantic	1		39.3194	-74.5356				
8406	Ventnor City	NJ	New Jersey	Atlantic	1		39.346	-74.4723				
7010	Cliffside Park	NJ	New Jersey	Bergen	3		40.8222	-73.988				
7024	Fort Lee	NJ	New Jersey	Bergen	3		40.8503	-73.9745				
7031	North Arlington	NJ	New Jersey	Bergen	3		40.7898	-74.1343				
7057	Wallington	NJ	New Jersey	Bergen	3		40.8536	-74.1079				
7071	Lyndhurst	NJ	New Jersey	Bergen	3		40.8094	-74.1245				
7072	Carlstadt	NJ	New Jersey	Bergen	3		40.8403	-74.0925				
7073	East Rutherford	NJ	New Jersey	Bergen	3		40.8385	-74.1041				
7074	Moonachie	NJ	New Jersey	Bergen	3		40.8394	-74.0566				
7075	Wood Ridge	NJ	New Jersey	Bergen	3		40.8493	-74.0878				
7410	Fair Lawn	NJ	New Jersey	Bergen	3		40.9343	-74.1166				
7417	Franklin Lakes	NJ	New Jersey	Bergen	3		41.0081	-74.2113				
7423	Ho Ho Kus	NJ	New Jersey	Bergen	3		41.0004	-74.1025				
7430	Mahwah	NJ	New Jersey	Bergen	3		41.0817	-74.1861				
7432	Midland Park	NJ	New Jersey	Bergen	3		40.9957	-74.1409				
7450	Ridgewood	NJ	New Jersey	Bergen	3		40.982	-74.1131				
7452	Glen Rock	NJ	New Jersey	Bergen	3		40.9602	-74.1254				
7458	Saddle River	NJ	New Jersey	Bergen	3		41.0443	-74.0981				
7463	Waldwick	NJ	New Jersey	Bergen	3		41.013	-74.1243				
7481	Wyckoff	NJ	New Jersey	Bergen	3		40.9978	-74.166				
7603	Bogota	NJ	New Jersey	Bergen	3		40.8744	-74.0281				
7604	Hasbrouck Heights	NJ	New Jersey	Bergen	3		40.8623	-74.0756				
7605	Leonia	NJ	New Jersey	Bergen	3		40.8629	-73.9879				
7606	South Hackensack	NJ	New Jersey	Bergen	3		40.8634	-74.0456				
7608	Teterboro	NJ	New Jersey	Bergen	3		40.864	-74.0556				
7621	Bergenfield	NJ	New Jersey	Bergen	3		40.9238	-73.9989				
7624	Closter	NJ	New Jersey	Bergen	3		40.9721	-73.959				
7626	Cresskill	NJ	New Jersey	Bergen	3		40.9418	-73.9652				
7627	Demarest	NJ	New Jersey	Bergen	3		40.9548	-73.9602				
7632	Englewood Cliffs	NJ	New Jersey	Bergen	3		40.882	-73.9544				
7640	Harrington Park	NJ	New Jersey	Bergen	3		40.9918	-73.98				
7641	Haworth	NJ	New Jersey	Bergen	3		40.9608	-73.9874				
7643	Little Ferry	NJ	New Jersey	Bergen	3		40.8493	-74.0405				
7645	Montvale	NJ	New Jersey	Bergen	3		41.0495	-74.0384				
7647	Northvale	NJ	New Jersey	Bergen	3		41.0086	-73.9389				
7649	Oradell	NJ	New Jersey	Bergen	3		40.9535	-74.0335				
7650	Palisades Park	NJ	New Jersey	Bergen	3		40.8462	-73.9954				
7652	Paramus	NJ	New Jersey	Bergen	3		40.9477	-74.0672				
7660	Ridgefield Park	NJ	New Jersey	Bergen	3		40.8562	-74.023				
7661	River Edge	NJ	New Jersey	Bergen	3		40.9265	-74.0392				
7662	Rochelle Park	NJ	New Jersey	Bergen	3		40.9057	-74.079				
7663	Saddle Brook	NJ	New Jersey	Bergen	3		40.9031	-74.0955				
7666	Teaneck	NJ	New Jersey	Bergen	3		40.8915	-74.0119				
7670	Tenafly	NJ	New Jersey	Bergen	3		40.9216	-73.9659				
7676	Township Of Washington	NJ	New Jersey	Bergen County	3		40.9883	-74.0635				
7677	Woodcliff Lake	NJ	New Jersey	Bergen County	3		41.0234	-74.0604				
8015	Browns Mills	NJ	New Jersey	Burlington	5		39.9597	-74.5655				
8036	Hainesport	NJ	New Jersey	Burlington	5		39.9872	-74.8293				
8041	Jobstown	NJ	New Jersey	Burlington	5		40.0387	-74.6873				
8042	Juliustown	NJ	New Jersey	Burlington	5		40.0123	-74.6646				
8046	Willingboro	NJ	New Jersey	Burlington	5		40.029	-74.8835				
8052	Maple Shade	NJ	New Jersey	Burlington	5		39.9511	-74.9946				
8053	Marlton	NJ	New Jersey	Burlington	5		39.8845	-74.9067				
8054	Mount Laurel	NJ	New Jersey	Burlington	5		39.9478	-74.9036				
8057	Moorestown	NJ	New Jersey	Burlington	5		39.9683	-74.9533				
8073	Rancocas	NJ	New Jersey	Burlington	5		40.0095	-74.8668				
8088	Vincentown	NJ	New Jersey	Burlington	5		39.8604	-74.6693				
8224	New Gretna	NJ	New Jersey	Burlington	5		39.5952	-74.4357				
8505	Bordentown	NJ	New Jersey	Burlington	5		40.1431	-74.7032				
8511	Cookstown	NJ	New Jersey	Burlington	5		40.0481	-74.5595				
8515	Crosswicks	NJ	New Jersey	Burlington	5		40.1476	-74.6615				
8554	Roebling	NJ	New Jersey	Burlington	5		40.1154	-74.7772				
8562	Wrightstown	NJ	New Jersey	Burlington	5		40.072	-74.5731				
8002	Cherry Hill	NJ	New Jersey	Camden	7		39.9308	-75.0175				
8004	Atco	NJ	New Jersey	Camden	7		39.76	-74.8665				
8012	Blackwood	NJ	New Jersey	Camden	7		39.7901	-75.0367				
8018	Cedar Brook	NJ	New Jersey	Camden	7		39.8024	-74.9383				
8021	Clementon	NJ	New Jersey	Camden	7		39.8036	-75.0058				
8026	Gibbsboro	NJ	New Jersey	Camden	7		39.8365	-74.971				
8030	Gloucester City	NJ	New Jersey	Camden	7		39.8911	-75.117				
8031	Bellmawr	NJ	New Jersey	Camden	7		39.8689	-75.0944				
8033	Haddonfield	NJ	New Jersey	Camden	7		39.8954	-75.0417				
8035	Haddon Heights	NJ	New Jersey	Camden	7		39.8788	-75.0664				
8043	Voorhees	NJ	New Jersey	Camden	7		39.8504	-74.9646				
8045	Lawnside	NJ	New Jersey	Camden	7		39.8676	-75.0317				
8059	Mount Ephraim	NJ	New Jersey	Camden	7		39.8827	-75.0929				
8078	Runnemede	NJ	New Jersey	Camden	7		39.8508	-75.0742				
8081	Sicklerville	NJ	New Jersey	Camden	7		39.7354	-74.9864				
8083	Somerdale	NJ	New Jersey	Camden	7		39.84	-75.0309				
8089	Waterford Works	NJ	New Jersey	Camden	7		39.7215	-74.8609				
8091	West Berlin	NJ	New Jersey	Camden	7		39.8051	-74.9255				
8107	Oaklyn	NJ	New Jersey	Camden	7		39.908	-75.0849				
8108	Collingswood	NJ	New Jersey	Camden	7		39.9157	-75.0634				
8109	Merchantville	NJ	New Jersey	Camden	7		39.9519	-75.0482				
8110	Pennsauken	NJ	New Jersey	Camden	7		39.9723	-75.0607				
8204	Cape May	NJ	New Jersey	Cape May	9		38.9711	-74.9214				
8210	Cape May Court House	NJ	New Jersey	Cape May	9		39.1378	-74.7806				
8212	Cape May Point	NJ	New Jersey	Cape May	9		38.9372	-74.9654				
8214	Dennisville	NJ	New Jersey	Cape May	9		39.0565	-74.8166				
8219	Green Creek	NJ	New Jersey	Cape May	9		39.0565	-74.8166				
8223	Marmora	NJ	New Jersey	Cape May	9		39.2586	-74.6593				
8242	Rio Grande	NJ	New Jersey	Cape May	9		39.0196	-74.8756				
8243	Sea Isle City	NJ	New Jersey	Cape May	9		39.154	-74.7005				
8246	South Seaville	NJ	New Jersey	Cape May	9		39.0565	-74.8166				
8247	Stone Harbor	NJ	New Jersey	Cape May	9		39.0533	-74.762				
8248	Strathmere	NJ	New Jersey	Cape May	9		39.1992	-74.6554				
8250	Tuckahoe	NJ	New Jersey	Cape May	9		39.0565	-74.8166				
8251	Villas	NJ	New Jersey	Cape May	9		39.0219	-74.9354				
8252	Whitesboro	NJ	New Jersey	Cape May	9		39.0421	-74.8618				
8313	Deerfield Street	NJ	New Jersey	Cumberland	11		39.5293	-75.2249				
8314	Delmont	NJ	New Jersey	Cumberland	11		39.2023	-74.9705				
8315	Dividing Creek	NJ	New Jersey	Cumberland	11		39.2732	-75.095				
8320	Fairton	NJ	New Jersey	Cumberland	11		39.3799	-75.2217				
8324	Heislerville	NJ	New Jersey	Cumberland	11		39.224	-74.9942				
8329	Mauricetown	NJ	New Jersey	Cumberland	11		39.2853	-74.9983				
8348	Port Elizabeth	NJ	New Jersey	Cumberland	11		39.3131	-74.9807				
8349	Port Norris	NJ	New Jersey	Cumberland	11		39.2563	-75.0506				
8352	Rosenhayn	NJ	New Jersey	Cumberland	11		39.4695	-75.1462				
8360	Vineland	NJ	New Jersey	Cumberland	11		39.4818	-75.0091				
7017	East Orange	NJ	New Jersey	Essex	13		40.7696	-74.2077				
7021	Essex Fells	NJ	New Jersey	Essex	13		40.8279	-74.2797				
7028	Glen Ridge	NJ	New Jersey	Essex	13		40.804	-74.2055				
7040	Maplewood	NJ	New Jersey	Essex	13		40.7279	-74.2656				
7041	Millburn	NJ	New Jersey	Essex	13		40.7228	-74.3015				
7052	West Orange	NJ	New Jersey	Essex	13		40.7859	-74.2568				
7078	Short Hills	NJ	New Jersey	Essex	13		40.7368	-74.3271				
7079	South Orange	NJ	New Jersey	Essex	13		40.7465	-74.2575				
7110	Nutley	NJ	New Jersey	Essex	13		40.8185	-74.1589				
8020	Clarksboro	NJ	New Jersey	Gloucester	15		39.7992	-75.2237				
8025	Ewan	NJ	New Jersey	Gloucester	15		39.7015	-75.1629				
8027	Gibbstown	NJ	New Jersey	Gloucester	15		39.8231	-75.2751				
8028	Glassboro	NJ	New Jersey	Gloucester	15		39.7068	-75.1172				
8032	Grenloch	NJ	New Jersey	Gloucester	15		39.7788	-75.0601				
8051	Mantua	NJ	New Jersey	Gloucester	15		39.787	-75.1785				
8056	Mickleton	NJ	New Jersey	Gloucester	15		39.7857	-75.2498				
8061	Mount Royal	NJ	New Jersey	Gloucester	15		39.8097	-75.2082				
8062	Mullica Hill	NJ	New Jersey	Gloucester	15		39.7252	-75.2065				
8063	National Park	NJ	New Jersey	Gloucester	15		39.8664	-75.1794				
8066	Paulsboro	NJ	New Jersey	Gloucester	15		39.8312	-75.2242				
8071	Pitman	NJ	New Jersey	Gloucester	15		39.7312	-75.1297				
8080	Sewell	NJ	New Jersey	Gloucester	15		39.7473	-75.0899				
8085	Swedesboro	NJ	New Jersey	Gloucester	15		39.7529	-75.3362				
8086	Thorofare	NJ	New Jersey	Gloucester	15		39.8457	-75.1943				
8090	Wenonah	NJ	New Jersey	Gloucester	15		39.7993	-75.1536				
8097	Woodbury Heights	NJ	New Jersey	Gloucester	15		39.8142	-75.153				
8328	Malaga	NJ	New Jersey	Gloucester	15		39.5755	-75.0582				
7002	Bayonne	NJ	New Jersey	Hudson	17		40.6664	-74.1192				
7047	North Bergen	NJ	New Jersey	Hudson	17		40.7939	-74.0258				
7086	Weehawken	NJ	New Jersey	Hudson County	17		40.7681	-74.0208				
7093	West New York	NJ	New Jersey	Hudson	17		40.7888	-74.0115				
7094	Secaucus	NJ	New Jersey	Hudson	17		40.791	-74.0634				
7097	Jersey City	NJ	New Jersey	Hudson	17		40.7328	-74.0755				
7830	Califon	NJ	New Jersey	Hunterdon	19		40.7162	-74.8152				
8551	Ringoes	NJ	New Jersey	Hunterdon	19		40.4459	-74.8288				
8556	Rosemont	NJ	New Jersey	Hunterdon	19		40.42	-74.9886				
8557	Sergeantsville	NJ	New Jersey	Hunterdon	19		40.5637	-74.9494				
8803	Baptistown	NJ	New Jersey	Hunterdon	19		40.5637	-74.9494				
8804	Bloomsbury	NJ	New Jersey	Hunterdon	19		40.6437	-75.0966				
8826	Glen Gardner	NJ	New Jersey	Hunterdon	19		40.7134	-74.9162				
8829	High Bridge	NJ	New Jersey	Hunterdon	19		40.6684	-74.8937				
8858	Oldwick	NJ	New Jersey	Hunterdon	19		40.6918	-74.7525				
8867	Pittstown	NJ	New Jersey	Hunterdon	19		40.5992	-74.9576				
8868	Quakertown	NJ	New Jersey	Hunterdon	19		40.5655	-74.9389				
8870	Readington	NJ	New Jersey	Hunterdon	19		40.5637	-74.9494				
8887	Three Bridges	NJ	New Jersey	Hunterdon	19		40.5206	-74.7946				
8889	Whitehouse Station	NJ	New Jersey	Hunterdon	19		40.6156	-74.7724				
8520	Hightstown	NJ	New Jersey	Mercer	21		40.2669	-74.525				
8525	Hopewell	NJ	New Jersey	Mercer	21		40.3902	-74.771				
8550	Princeton Junction	NJ	New Jersey	Mercer	21		40.2669	-74.6511				
7001	Avenel	NJ	New Jersey	Middlesex	23		40.5826	-74.2785				
7008	Carteret	NJ	New Jersey	Middlesex	23		40.5823	-74.2313				
7064	Port Reading	NJ	New Jersey	Middlesex	23		40.5709	-74.2466				
7067	Colonia	NJ	New Jersey	Middlesex	23		40.5937	-74.3164				
7077	Sewaren	NJ	New Jersey	Middlesex	23		40.5542	-74.2607				
7080	South Plainfield	NJ	New Jersey	Middlesex	23		40.5839	-74.4147				
8512	Cranbury	NJ	New Jersey	Middlesex	23		40.3039	-74.5065				
8536	Plainsboro	NJ	New Jersey	Middlesex	23		40.3324	-74.5688				
8812	Dunellen	NJ	New Jersey	Middlesex	23		40.5897	-74.4639				
8816	East Brunswick	NJ	New Jersey	Middlesex	23		40.4284	-74.4064				
8824	Kendall Park	NJ	New Jersey	Middlesex	23		40.4208	-74.5529				
